Open;High;Low;Close;Volume;NextClose
123.330;123.332;122.994;123.201;27899;123.263
123.199;123.352;123.032;123.263;35366;122.822
123.264;123.593;122.806;122.822;35295;122.780
122.840;122.851;122.646;122.780;15657;122.741
122.780;122.832;122.710;122.741;12284;122.930
122.741;122.952;122.590;122.930;27414;123.136
122.930;123.145;122.641;123.136;31292;123.358
123.132;123.516;123.050;123.358;41379;123.306
123.359;123.387;123.190;123.306;18488;123.252
123.235;123.371;123.161;123.252;11666;123.015
123.249;123.257;122.951;123.015;12143;123.075
123.014;123.204;122.793;123.075;22337;122.978
123.069;123.171;122.876;122.978;22886;123.057
122.978;123.180;122.846;123.057;27631;122.935
123.057;123.057;122.880;122.935;12666;122.980
122.927;123.044;122.798;122.980;12308;123.277
122.981;123.279;122.976;123.277;12315;123.427
123.279;123.493;123.149;123.427;24885;123.057
123.428;123.544;123.037;123.057;22789;123.073
123.059;123.169;122.772;123.073;33383;123.166
123.072;123.194;123.015;123.166;10647;123.352
123.155;123.364;123.083;123.352;12024;123.256
123.354;123.425;123.209;123.256;11422;123.300
123.256;123.460;123.193;123.300;23304;122.866
123.301;123.373;122.854;122.866;28902;122.469
122.867;122.983;122.210;122.469;46903;122.325
122.469;122.543;122.253;122.325;15655;122.291
122.319;122.381;122.207;122.291;13119;122.267
122.293;122.332;122.147;122.267;13206;122.196
122.268;122.411;121.982;122.196;27955;122.176
122.198;122.296;122.019;122.176;28184;122.081
122.178;122.279;121.876;122.081;36259;121.934
122.080;122.139;121.921;121.934;14333;121.911
121.940;121.986;121.831;121.911;12621;121.920
121.911;121.979;121.857;121.920;10608;121.811
121.921;122.125;121.794;121.811;24862;121.869
121.811;121.957;121.623;121.869;24884;122.115
121.868;122.216;121.541;122.115;43795;122.673
122.117;122.725;121.861;122.673;35133;122.738
122.687;122.800;122.615;122.738;11751;122.785
122.739;122.874;122.693;122.785;12317;122.755
122.786;122.815;122.510;122.755;26141;123.085
122.754;123.224;122.740;123.085;35189;123.117
123.083;123.323;122.966;123.117;38992;123.183
123.118;123.353;123.117;123.183;18346;123.294
123.329;123.639;122.990;123.294;19990;123.184
123.295;123.300;123.118;123.184;12827;123.215
123.183;123.338;122.685;123.215;33026;123.076
123.215;123.312;122.835;123.076;26597;123.336
123.075;123.483;123.016;123.336;35924;123.356
123.336;123.383;123.214;123.356;15086;123.552
123.359;123.624;123.316;123.552;12573;123.486
123.553;123.593;123.426;123.486;11823;123.435
123.486;123.551;123.276;123.435;24053;124.066
123.437;124.137;123.339;124.066;33378;123.928
124.068;124.197;123.858;123.928;35285;124.046
123.928;124.111;123.917;124.046;15201;124.134
124.066;124.283;124.057;124.134;21984;124.181
124.135;124.223;124.100;124.181;14599;124.229
124.181;124.333;124.035;124.229;29283;124.142
124.228;124.450;123.974;124.142;29953;124.000
124.143;124.219;123.844;124.000;37218;124.105
124.000;124.152;123.962;124.105;15828;124.000
124.104;124.150;123.959;124.000;11300;124.036
123.999;124.095;123.955;124.036;11171;123.822
124.035;124.141;123.775;123.822;25506;124.022
123.821;124.455;123.681;124.022;37946;123.181
124.022;124.044;123.038;123.181;39081;123.112
123.180;123.192;122.975;123.112;18565;122.981
123.100;123.167;122.946;122.981;16183;123.148
122.982;123.170;122.965;123.148;10731;123.013
123.148;123.214;122.938;123.013;21500;122.928
123.014;123.132;122.726;122.928;29719;123.170
122.930;123.337;122.908;123.170;36951;123.047
123.169;123.207;123.019;123.047;14316;123.161
123.100;123.179;123.056;123.161;9572;123.192
123.161;123.253;123.157;123.192;9402;123.114
123.193;123.403;123.112;123.114;21329;123.074
123.117;123.150;122.899;123.074;25947;123.288
123.073;123.350;123.066;123.288;24607;123.341
123.287;123.452;123.277;123.341;12105;123.385
123.344;123.448;123.325;123.385;8816;123.276
123.386;123.400;123.246;123.276;10870;123.287
123.276;123.376;123.139;123.287;20852;123.683
123.286;123.852;123.257;123.683;31459;123.907
123.683;124.069;123.396;123.907;37828;123.914
123.906;123.996;123.837;123.914;13626;124.026
123.932;124.051;123.884;124.026;9466;124.039
124.027;124.121;124.000;124.039;10813;123.661
124.038;124.053;123.608;123.661;25792;123.571
123.661;123.965;123.519;123.571;29900;123.745
123.572;123.779;123.466;123.745;31989;123.674
123.746;123.766;123.645;123.674;12407;123.759
123.669;123.832;123.643;123.759;12869;123.737
123.760;123.830;123.710;123.737;11389;123.593
123.738;123.775;123.512;123.593;21938;123.327
123.592;123.667;123.216;123.327;31295;123.346
123.326;123.474;123.106;123.346;35869;123.042
123.345;123.345;122.997;123.042;14497;123.005
123.030;123.096;122.944;123.005;12775;123.109
123.005;123.126;122.999;123.109;10065;123.224
123.109;123.357;123.060;123.224;19376;122.836
123.219;123.310;122.793;122.836;28480;122.885
122.834;122.948;122.597;122.885;29581;122.881
122.885;122.931;122.828;122.881;8611;122.687
122.873;122.915;122.645;122.687;11405;122.610
122.687;122.725;122.575;122.610;10104;122.817
122.612;122.884;122.608;122.817;22007;123.138
122.817;123.250;122.755;123.138;36606;123.475
123.139;123.491;123.076;123.475;29713;123.340
123.475;123.583;123.329;123.340;15653;123.458
123.339;123.501;123.318;123.458;11890;123.356
123.456;123.488;123.339;123.356;9515;123.163
123.357;123.541;123.125;123.163;24471;122.700
123.162;123.162;122.624;122.700;31542;122.608
122.701;122.862;122.452;122.608;30827;122.430
122.608;122.623;122.391;122.430;10757;122.569
122.432;122.598;122.413;122.569;7977;122.616
122.569;122.662;122.516;122.616;7308;122.780
122.616;122.902;122.603;122.780;20282;122.887
122.782;122.953;122.639;122.887;29332;122.782
122.888;122.936;122.565;122.782;29972;123.384
122.784;123.495;122.507;123.384;39854;123.637
123.390;123.687;123.379;123.637;13676;123.452
123.637;123.648;123.445;123.452;11087;123.337
123.450;123.880;123.292;123.337;30614;123.213
123.336;123.351;123.036;123.213;40124;123.020
123.213;123.251;122.851;123.020;43250;123.046
123.022;123.222;122.992;123.046;20467;123.289
123.070;123.407;123.067;123.289;18152;123.314
123.289;123.408;123.264;123.314;11442;123.236
123.314;123.482;123.163;123.236;28433;123.359
123.237;123.592;123.223;123.359;30153;123.613
123.360;123.677;123.346;123.613;33117;123.524
123.613;123.729;123.500;123.524;16278;123.690
123.508;123.807;123.501;123.690;8679;123.728
123.689;123.808;123.636;123.728;9750;123.919
123.730;123.981;123.584;123.919;20964;123.999
123.918;124.164;123.914;123.999;24891;124.436
124.000;124.501;123.976;124.436;34869;124.481
124.438;124.611;124.412;124.481;18610;124.490
124.473;124.573;124.436;124.490;10423;124.491
124.491;124.545;124.417;124.491;12105;124.294
124.493;124.761;124.256;124.294;26781;123.865
124.294;124.302;123.720;123.865;31679;124.130
123.864;124.153;123.770;124.130;33425;124.016
124.130;124.145;123.941;124.016;20473;124.122
124.019;124.154;124.000;124.122;11681;124.078
124.123;124.211;124.066;124.078;10914;123.970
124.077;124.098;123.761;123.970;27641;123.825
123.970;124.082;123.767;123.825;28130;123.455
123.825;123.836;123.344;123.455;38151;123.076
123.454;123.505;122.996;123.076;24466;123.119
123.059;123.140;123.011;123.119;9542;123.296
123.118;123.306;123.115;123.296;13407;123.064
123.297;123.346;122.948;123.064;24846;123.184
123.065;123.347;122.970;123.184;23724;122.898
123.183;123.350;122.834;122.898;35560;123.001
122.900;123.099;122.852;123.001;17926;122.996
122.995;123.084;122.895;122.996;12404;123.115
122.997;123.175;122.990;123.115;10863;123.276
123.115;123.302;123.044;123.276;7859;123.271
123.276;123.297;123.222;123.271;3098;123.254
123.271;123.283;123.102;123.254;11383;123.146
123.254;123.268;123.142;123.146;8423;123.213
123.196;123.240;123.104;123.213;7337;123.164
123.215;123.277;123.144;123.164;7612;123.285
123.165;123.315;123.114;123.285;7542;123.353
123.286;123.446;123.260;123.353;9970;122.936
123.354;123.369;122.811;122.936;28162;123.010
122.937;123.067;122.875;123.010;21487;123.028
123.034;123.036;122.917;123.028;8233;123.091
123.029;123.112;122.965;123.091;9458;123.162
123.090;123.355;123.029;123.162;26056;122.953
123.162;123.185;122.856;122.953;29714;122.659
122.953;122.984;122.532;122.659;39410;122.686
122.660;122.735;122.601;122.686;24210;122.782
122.700;122.804;122.639;122.782;7531;122.777
122.783;122.867;122.738;122.777;11624;122.911
122.777;123.142;122.564;122.911;29633;122.962
122.902;123.001;122.704;122.962;28651;122.935
122.962;123.094;122.864;122.935;34284;122.778
122.935;122.939;122.733;122.778;19690;122.856
122.794;122.897;122.782;122.856;7567;122.763
122.858;122.889;122.742;122.763;9354;122.645
122.762;122.784;122.485;122.645;22574;122.495
122.645;122.833;122.351;122.495;28216;122.357
122.494;122.683;122.179;122.357;37686;122.389
122.356;122.408;122.237;122.389;17112;122.486
122.371;122.540;122.366;122.486;14867;122.378
122.485;122.594;122.336;122.378;19082;122.346
122.380;122.420;122.147;122.346;31161;122.473
122.346;122.563;122.191;122.473;31280;122.752
122.474;122.795;122.436;122.752;45801;122.802
122.751;122.904;122.674;122.802;26175;122.744
122.815;122.835;122.651;122.744;10531;122.769
122.745;122.769;122.654;122.769;16175;122.796
122.769;122.860;122.598;122.796;31528;123.128
122.796;123.131;122.618;123.128;29581;123.176
123.129;123.301;123.068;123.176;30708;123.204
123.177;123.250;123.123;123.204;20787;123.247
123.185;123.284;123.182;123.247;9566;123.182
123.250;123.264;123.061;123.182;21591;123.245
123.181;123.347;123.023;123.245;29718;123.483
123.245;123.772;123.172;123.483;29177;123.397
123.481;123.675;123.239;123.397;36432;123.547
123.398;123.609;123.395;123.547;22306;123.604
123.515;123.647;123.506;123.604;10533;123.633
123.604;123.638;123.522;123.633;13502;123.768
123.633;123.868;123.617;123.768;26333;123.749
123.767;123.954;123.618;123.749;31881;123.741
123.749;123.925;123.677;123.741;38317;123.667
123.742;123.776;123.465;123.667;25607;123.754
123.648;123.792;123.622;123.754;10298;123.579
123.753;123.778;123.566;123.579;15988;123.455
123.579;123.735;123.446;123.455;26137;123.152
123.454;123.513;123.115;123.152;36572;123.338
123.152;123.355;122.988;123.338;37092;123.251
123.338;123.394;123.243;123.251;21629;123.280
123.271;123.324;123.238;123.280;7704;123.284
123.281;123.329;123.210;123.284;11687;123.344
123.286;123.454;123.168;123.344;29294;123.156
123.343;123.393;123.065;123.156;26189;123.413
123.157;123.435;123.155;123.413;31563;123.282
123.414;123.421;123.271;123.282;19886;123.386
123.246;123.398;123.246;123.386;7994;123.305
123.386;123.423;123.305;123.305;11496;123.639
123.305;123.681;123.237;123.639;26984;123.808
123.640;123.827;123.562;123.808;24251;123.823
123.809;123.941;123.620;123.823;29771;123.787
123.823;123.836;123.739;123.787;13099;123.831
123.796;123.871;123.785;123.831;7199;123.818
123.830;123.873;123.752;123.818;10383;123.850
123.818;124.133;123.812;123.850;27522;123.473
123.849;123.865;123.450;123.473;27047;123.547
123.472;123.609;123.357;123.547;30548;123.688
123.546;123.757;123.535;123.688;17925;123.696
123.701;123.747;123.663;123.696;7122;123.768
123.695;123.817;123.646;123.768;11789;123.591
123.767;123.802;123.484;123.591;28956;123.911
123.591;123.946;123.415;123.911;29188;123.897
123.910;123.967;123.705;123.897;37022;123.746
123.897;123.924;123.717;123.746;16655;123.717
123.760;123.833;123.701;123.717;6951;123.776
123.718;123.851;123.642;123.776;11567;123.657
123.776;123.997;123.596;123.657;28991;123.787
123.657;123.849;123.541;123.787;29541;123.442
123.788;123.843;123.286;123.442;39646;123.447
123.443;123.581;123.351;123.447;28056;123.468
123.445;123.482;123.387;123.468;8465;123.404
123.467;123.478;123.357;123.404;12173;123.142
123.405;123.526;123.116;123.142;30130;122.900
123.142;123.154;122.895;122.900;28895;122.961
122.900;122.995;122.494;122.961;37787;122.865
122.961;122.962;122.795;122.865;14662;122.701
122.773;122.878;122.679;122.701;9814;122.713
122.702;122.791;122.644;122.713;11223;122.378
122.713;122.891;122.371;122.378;28232;122.401
122.380;122.440;122.246;122.401;28327;122.176
122.402;122.453;122.101;122.176;34504;122.069
122.176;122.176;121.971;122.069;17732;122.061
122.075;122.110;122.012;122.061;8014;122.128
122.062;122.141;121.842;122.128;19503;122.025
122.127;122.234;121.813;122.025;27068;122.062
122.026;122.225;121.959;122.062;26120;122.400
122.062;122.429;122.009;122.400;38865;122.325
122.401;122.444;122.308;122.325;21196;122.290
122.316;122.384;122.241;122.290;7173;122.166
122.290;122.303;122.149;122.166;12831;122.022
122.168;122.179;121.863;122.022;29169;121.830
122.022;122.149;121.698;121.830;32594;121.845
121.832;121.994;121.674;121.845;35660;121.605
121.846;121.880;121.605;121.605;18230;121.719
121.617;121.770;121.597;121.719;9841;121.752
121.720;121.811;121.675;121.752;13128;121.710
121.751;121.880;121.556;121.710;28047;121.991
121.708;122.094;121.454;121.991;36926;121.253
121.991;122.037;120.976;121.253;45754;121.023
121.254;121.298;120.958;121.023;15089;121.071
121.037;121.090;121.008;121.071;7382;121.111
121.072;121.160;120.961;121.111;11186;120.711
121.111;121.116;120.644;120.711;28612;120.840
120.711;120.946;120.550;120.840;30621;121.111
120.840;121.173;120.730;121.111;33528;121.301
121.111;121.323;120.999;121.301;14399;121.281
121.243;121.314;121.185;121.281;5166;121.285
121.283;121.336;121.208;121.285;8663;121.036
121.286;121.383;121.015;121.036;23709;120.869
121.035;121.207;120.719;120.869;26670;121.002
120.867;121.058;120.637;121.002;39469;120.801
121.000;121.011;120.721;120.801;19591;120.789
120.754;120.837;120.740;120.789;8702;120.717
120.790;120.801;120.703;120.717;7944;120.337
120.717;120.719;120.323;120.337;19005;120.242
120.339;120.410;120.165;120.242;23322;120.159
120.242;120.310;119.809;120.159;39083;119.916
120.159;120.167;119.878;119.916;19509;119.902
119.923;119.991;119.871;119.902;9581;120.028
119.902;120.108;119.887;120.028;12412;119.994
120.028;120.312;119.895;119.994;31706;120.110
119.994;120.122;119.929;120.110;28004;119.670
120.109;120.117;119.527;119.670;40046;119.494
119.670;120.251;119.374;119.494;42915;119.666
119.500;119.666;119.473;119.666;8605;119.877
119.668;119.883;119.636;119.877;13798;119.851
119.877;120.084;119.657;119.851;28972;119.790
119.839;120.028;119.647;119.790;35121;119.876
119.790;119.897;119.489;119.876;42808;119.877
119.876;120.038;119.708;119.877;26650;119.837
119.878;119.921;119.796;119.837;6862;119.855
119.839;119.950;119.816;119.855;8095;119.625
119.856;119.870;119.582;119.625;20591;119.666
119.624;119.924;119.526;119.666;26739;119.627
119.666;119.669;119.102;119.627;44006;119.594
119.627;119.657;119.519;119.594;16220;119.694
119.580;119.694;119.530;119.694;6835;119.598
119.695;119.775;119.592;119.598;9503;119.302
119.597;119.604;119.211;119.302;19469;119.186
119.302;119.326;118.971;119.186;22230;119.326
119.186;119.374;119.045;119.326;28943;119.227
119.324;119.336;119.190;119.227;16547;119.356
119.231;119.383;119.194;119.356;8771;119.124
119.357;119.359;119.083;119.124;12117;118.879
119.124;119.324;118.824;118.879;29163;118.647
118.880;118.953;118.611;118.647;22585;118.790
118.647;118.858;118.376;118.790;37292;118.630
118.792;118.832;118.553;118.630;23558;118.536
118.614;118.693;118.530;118.536;7412;118.545
118.537;118.593;118.422;118.545;11447;118.556
118.545;118.585;118.222;118.556;26284;118.851
118.557;118.964;118.496;118.851;29415;118.549
118.852;118.859;118.406;118.549;31525;118.507
118.549;118.677;118.473;118.507;13624;118.486
118.464;118.553;118.425;118.486;7969;118.728
118.485;118.749;118.461;118.728;12387;118.732
118.728;118.788;118.509;118.732;26727;119.266
118.733;119.350;118.705;119.266;36551;119.100
119.266;119.460;118.745;119.100;42594;119.152
119.101;119.334;119.084;119.152;18355;119.228
119.135;119.236;119.108;119.228;8649;119.138
119.227;119.244;119.108;119.138;9448;119.208
119.138;119.252;118.908;119.208;24400;119.502
119.208;119.580;119.129;119.502;22753;119.576
119.503;119.674;119.328;119.576;32969;119.388
119.576;119.583;119.346;119.388;15138;119.637
119.392;119.638;119.392;119.637;7954;119.559
119.636;119.681;119.556;119.559;9671;119.839
119.559;119.854;119.505;119.839;27257;119.844
119.840;119.924;119.721;119.844;21806;119.756
119.845;119.956;119.615;119.756;27480;119.263
119.756;119.758;119.259;119.263;17031;119.360
119.233;119.378;119.227;119.360;7971;119.136
119.359;119.379;119.124;119.136;10550;119.181
119.135;119.366;119.099;119.181;24510;118.466
119.181;119.289;118.465;118.466;31642;118.649
118.467;118.750;118.197;118.649;42959;118.368
118.649;118.662;118.356;118.368;24586;118.300
118.399;118.421;118.165;118.300;13684;118.317
118.300;118.337;118.153;118.317;13888;118.368
118.319;118.538;118.240;118.368;31766;117.660
118.365;118.374;117.628;117.660;39205;118.120
117.659;118.193;117.658;118.120;41225;118.074
118.119;118.192;117.982;118.074;16868;118.111
118.067;118.195;118.012;118.111;9723;118.183
118.110;118.370;118.061;118.183;14520;118.143
118.183;118.348;117.919;118.143;36265;118.050
118.145;118.242;117.760;118.050;31685;118.040
118.051;118.105;117.848;118.040;34778;117.940
118.040;118.050;117.920;117.940;13568;118.048
117.935;118.074;117.887;118.048;8810;118.043
118.047;118.074;117.967;118.043;11572;118.058
118.044;118.216;118.028;118.058;21418;117.692
118.057;118.095;117.611;117.692;27045;117.839
117.693;117.881;117.494;117.839;33742;117.699
117.840;117.847;117.643;117.699;11170;117.470
117.706;117.756;117.438;117.470;9442;117.499
117.470;117.584;117.441;117.499;12854;117.412
117.500;117.522;117.161;117.412;23917;117.686
117.412;117.733;117.328;117.686;21984;117.707
117.685;117.793;117.426;117.707;25819;117.902
117.707;117.950;117.653;117.902;11536;117.909
117.883;117.968;117.853;117.909;7149;117.735
117.910;117.913;117.731;117.735;10756;118.077
117.736;118.294;117.563;118.077;31438;117.807
118.077;118.266;117.749;117.807;27040;117.839
117.807;117.934;117.685;117.839;31273;117.776
117.839;117.848;117.702;117.776;11329;117.820
117.785;117.891;117.757;117.820;7506;117.652
117.820;117.873;117.497;117.652;16867;117.285
117.651;117.679;116.985;117.285;37572;117.001
117.285;117.472;116.915;117.001;34915;116.929
117.001;117.188;116.845;116.929;37940;116.961
116.928;117.095;116.753;116.961;24062;117.064
117.033;117.133;116.960;117.064;15093;117.085
117.063;117.133;116.903;117.085;17674;117.378
117.085;117.454;116.928;117.378;35821;117.261
117.378;117.448;117.048;117.261;26792;117.315
117.262;117.499;117.140;117.315;34409;117.195
117.317;117.438;117.188;117.195;13108;117.174
117.204;117.259;117.150;117.174;9303;117.087
117.175;117.176;117.045;117.087;10687;117.266
117.086;117.277;116.840;117.266;30827;116.761
117.265;117.331;116.616;116.761;35218;116.607
116.760;116.797;116.460;116.607;34476;116.474
116.607;116.754;116.454;116.474;14635;116.972
116.819;117.048;116.755;116.972;12780;117.241
116.972;117.241;116.949;117.241;14068;116.777
117.241;117.279;116.754;116.777;26564;116.089
116.777;116.785;116.077;116.089;32608;116.284
116.091;116.325;116.071;116.284;19201;116.239
116.284;116.285;116.224;116.239;3975;116.268
116.238;116.330;116.191;116.268;8390;116.288
116.269;116.325;116.138;116.288;13088;115.425
116.288;116.395;115.306;115.425;42962;115.760
115.426;115.815;115.098;115.760;46918;115.459
115.759;115.894;115.415;115.459;38096;115.375
115.460;115.466;115.193;115.375;22684;115.341
115.362;115.486;115.319;115.341;11273;115.404
115.341;115.460;115.184;115.404;11635;116.112
115.404;116.119;115.294;116.112;39882;116.250
116.111;116.473;115.920;116.250;42941;116.635
116.250;116.758;115.938;116.635;39452;116.636
116.635;116.699;116.449;116.636;13488;116.624
116.644;116.706;116.548;116.624;10619;116.647
116.625;116.721;116.476;116.647;10310;117.193
116.645;117.240;116.587;117.193;33516;116.722
117.196;117.228;116.699;116.722;29973;116.703
116.724;116.981;116.408;116.703;46186;116.926
116.703;116.969;116.702;116.926;16580;116.937
116.897;117.062;116.855;116.937;9954;116.778
116.936;116.963;116.756;116.778;11430;116.816
116.778;117.027;116.650;116.816;27042;116.579
116.816;117.178;116.474;116.579;34028;116.651
116.581;116.832;116.168;116.651;40131;116.583
116.651;116.690;116.533;116.583;11733;116.755
116.586;116.793;116.580;116.755;7479;116.913
116.756;116.962;116.723;116.913;11985;117.094
116.912;117.177;116.749;117.094;28031;117.154
117.094;117.442;117.074;117.154;26888;116.851
117.154;117.252;116.769;116.851;27713;116.956
116.851;117.021;116.851;116.956;10008;116.933
116.948;117.030;116.910;116.933;7626;116.865
116.933;116.973;116.858;116.865;9853;117.045
116.864;117.164;116.830;117.045;26653;116.660
117.044;117.061;116.619;116.660;27567;117.148
116.660;117.271;116.523;117.148;36494;117.174
117.150;117.319;117.082;117.174;14783;117.243
117.125;117.321;117.122;117.243;8101;117.151
117.244;117.342;117.146;117.151;7929;117.421
117.151;117.706;117.137;117.421;34553;117.656
117.420;117.793;117.412;117.656;25828;117.764
117.655;117.954;117.613;117.764;28919;117.742
117.764;117.799;117.603;117.742;10529;117.914
117.747;117.921;117.722;117.914;8646;117.936
117.914;117.995;117.841;117.936;9111;118.212
117.935;118.378;117.906;118.212;26602;118.334
118.209;118.396;118.131;118.334;26755;118.078
118.335;118.365;117.989;118.078;33842;117.978
118.079;118.228;117.962;117.978;20801;118.055
117.996;118.075;117.912;118.055;6685;118.056
118.055;118.100;117.921;118.056;8145;117.637
118.056;118.100;117.588;117.637;30447;117.476
117.637;117.712;117.267;117.476;29327;117.723
117.477;117.776;117.401;117.723;30425;117.675
117.726;117.772;117.643;117.675;10792;117.978
117.735;117.996;117.708;117.978;5460;117.983
117.978;118.074;117.901;117.983;8674;117.838
117.982;118.202;117.836;117.838;22200;117.980
117.839;117.980;117.749;117.980;22887;117.879
117.980;118.137;117.803;117.879;23252;117.851
117.880;117.914;117.817;117.851;9304;117.526
117.834;117.843;117.408;117.526;10692;117.687
117.525;117.710;117.433;117.687;11700;117.938
117.687;118.087;117.560;117.938;24490;118.002
117.932;118.030;117.733;118.002;24105;117.732
118.001;118.005;117.727;117.732;24254;117.441
117.732;117.732;117.327;117.441;18672;117.455
117.448;117.521;117.406;117.455;6839;117.435
117.455;117.490;117.394;117.435;5668;117.436
117.436;117.536;117.297;117.436;18294;117.741
117.435;117.755;117.387;117.741;20359;117.904
117.741;117.917;117.663;117.904;19913;117.923
117.905;118.006;117.255;117.923;36295;117.952
117.869;118.045;117.869;117.952;8581;118.037
117.952;118.057;117.893;118.037;7116;118.252
118.038;118.272;117.975;118.252;16832;116.881
118.250;118.504;116.846;116.881;38608;116.332
116.881;116.883;116.179;116.332;43721;115.656
116.332;116.407;115.628;115.656;20265;115.589
115.681;115.845;115.548;115.589;10989;115.701
115.589;115.701;115.588;115.701;8213;115.918
115.701;116.000;115.430;115.918;30661;116.028
115.919;116.151;115.590;116.028;33728;116.048
116.029;116.267;115.962;116.048;34610;116.057
116.049;116.145;115.999;116.057;13072;115.774
115.866;116.026;115.768;115.774;7968;115.907
115.774;115.937;115.758;115.907;7673;115.896
115.907;115.982;115.650;115.896;20199;116.050
115.896;116.240;115.888;116.050;22061;116.042
116.049;116.201;115.950;116.042;24503;116.225
116.043;116.236;116.024;116.225;10324;116.340
116.220;116.406;116.169;116.340;14446;116.271
116.340;116.443;116.239;116.271;13156;115.536
116.271;116.333;115.421;115.536;37725;115.542
115.535;115.631;115.307;115.542;34268;115.698
115.543;115.872;115.502;115.698;34326;115.896
115.698;115.937;115.681;115.896;12692;115.757
115.877;115.952;115.756;115.757;8971;115.700
115.757;115.880;115.674;115.700;11406;115.569
115.699;115.925;115.366;115.569;27537;115.935
115.569;115.966;115.558;115.935;23470;115.887
115.937;115.997;115.661;115.887;32474;115.749
115.888;115.956;115.748;115.749;11176;115.763
115.745;115.800;115.694;115.763;6452;115.619
115.762;115.764;115.564;115.619;10039;115.190
115.618;115.674;115.169;115.190;33081;115.889
115.190;116.104;115.081;115.889;36984;116.069
115.889;116.332;115.750;116.069;34709;116.023
116.068;116.281;116.022;116.023;13271;116.113
116.020;116.173;116.003;116.113;10497;116.135
116.114;116.151;116.005;116.135;9360;116.689
116.134;116.735;116.134;116.689;33441;116.537
116.689;116.746;116.318;116.537;29920;116.474
116.538;116.659;116.173;116.474;30100;116.565
116.475;116.674;116.465;116.565;11632;116.563
116.645;116.725;116.515;116.563;9813;116.519
116.563;116.602;116.460;116.519;11741;116.586
116.519;116.705;116.283;116.586;27395;116.817
116.587;117.014;116.389;116.817;25807;116.915
116.818;117.015;116.708;116.915;24341;117.030
116.914;117.128;116.909;117.030;11534;117.040
117.002;117.101;116.985;117.040;8180;117.144
117.042;117.201;117.009;117.144;11589;116.727
117.143;117.186;116.692;116.727;29266;116.706
116.726;116.841;116.508;116.706;31616;116.578
116.706;116.767;116.497;116.578;28348;116.478
116.577;116.607;116.345;116.478;14207;116.542
116.453;116.544;116.435;116.542;8153;116.540
116.542;116.639;116.492;116.540;13619;116.275
116.542;116.717;116.236;116.275;28426;115.966
116.275;116.432;115.937;115.966;34270;115.824
115.965;116.127;115.748;115.824;31365;115.540
115.825;115.889;115.403;115.540;17126;115.648
115.564;115.649;115.536;115.648;14069;115.620
115.648;115.727;115.594;115.620;11803;115.549
115.621;115.694;115.269;115.549;29248;115.643
115.548;115.999;115.528;115.643;29425;115.831
115.643;115.952;115.506;115.831;35484;115.683
115.831;115.860;115.506;115.683;15842;115.692
115.673;115.757;115.578;115.692;10405;116.543
115.692;116.660;115.643;116.543;24357;116.493
116.542;116.565;116.126;116.493;33292;116.441
116.487;116.644;116.346;116.441;34194;116.765
116.439;116.826;116.276;116.765;35549;116.825
116.765;116.902;116.635;116.825;14008;116.644
116.860;116.870;116.612;116.644;12722;116.495
116.644;116.687;116.479;116.495;11483;116.433
116.496;116.553;116.256;116.433;24429;116.175
116.433;116.476;116.159;116.175;21076;115.995
116.176;116.228;115.910;115.995;23458;116.382
115.997;116.477;115.997;116.382;11884;116.344
116.382;116.435;116.333;116.344;8069;116.319
116.344;116.378;116.202;116.319;15709;116.591
116.319;116.728;116.264;116.591;33371;116.524
116.592;116.665;116.433;116.524;22500;116.494
116.525;116.646;116.417;116.494;22162;116.586
116.495;116.633;116.439;116.586;4663;116.703
116.572;116.715;116.541;116.703;9001;116.626
116.703;116.784;116.595;116.626;12831;116.440
116.625;116.814;116.359;116.440;19771;116.419
116.443;116.463;116.303;116.419;13086;116.665
116.421;116.745;116.368;116.665;14144;116.559
116.665;116.743;116.517;116.559;9391;116.567
116.560;116.631;116.531;116.567;6470;116.568
116.566;116.672;116.545;116.568;12933;116.928
116.567;117.106;116.496;116.928;27660;117.139
116.928;117.198;116.816;117.139;21256;116.974
117.139;117.141;116.907;116.974;25470;116.917
116.974;116.978;116.708;116.917;13965;116.924
116.880;116.969;116.877;116.924;7611;116.853
116.923;116.953;116.797;116.853;11652;117.130
116.853;117.263;116.837;117.130;21605;117.431
117.129;117.630;117.022;117.431;21121;117.452
117.431;117.671;117.329;117.452;24991;117.419
117.452;117.488;117.381;117.419;8123;117.555
117.406;117.587;117.398;117.555;8122;117.611
117.556;117.670;117.501;117.611;8915;117.718
117.611;117.810;117.497;117.718;22891;117.772
117.717;117.903;117.621;117.772;18102;117.464
117.773;117.836;117.405;117.464;27065;117.497
117.468;117.541;117.323;117.497;11261;117.592
117.524;117.623;117.464;117.592;7104;117.406
117.593;117.617;117.400;117.406;8225;117.261
117.407;117.546;117.210;117.261;23606;117.160
117.261;117.265;116.900;117.160;22985;117.326
117.161;117.390;117.036;117.326;22154;117.445
117.327;117.494;117.316;117.445;10336;117.263
117.347;117.458;117.239;117.263;12495;117.267
117.262;117.361;117.225;117.267;11086;117.082
117.267;117.405;117.078;117.082;20817;117.515
117.082;117.544;116.947;117.515;27615;116.991
117.516;117.578;116.967;116.991;29682;116.741
116.992;116.994;116.650;116.741;21031;116.724
116.732;116.784;116.698;116.724;10072;116.822
116.724;116.833;116.707;116.822;9494;116.741
116.823;116.927;116.711;116.741;20560;116.712
116.741;116.876;116.495;116.712;26108;116.818
